Model,N,InferenceTime_ms
XGBoost,15,1.4229169464670122
MLP_NN,15,1.0568670113570988
LSTM,15,28.576720971614122
XGBoost,15,1.461021020077169
MLP_NN,15,0.9915400296449661
LSTM,15,28.237983002327383
XGBoost,15,1.4181429869495332
MLP_NN,15,1.0022689821198583
LSTM,15,28.554668999277055
XGBoost,15,1.3956519542261958
MLP_NN,15,1.02791195968166
LSTM,15,30.812962038908154
XGBoost,15,1.5464209718629718
MLP_NN,15,1.0788650251924992
LSTM,15,29.395525984000415
XGBoost,15,1.5841909917071462
MLP_NN,15,1.0596390347927809
LSTM,15,29.401300009340048
XGBoost,15,1.5420260024257004
MLP_NN,15,1.061071001458913
LSTM,15,28.939275012817234
XGBoost,15,1.5111889806576073
MLP_NN,15,1.0632260236889124
LSTM,15,29.432209965307266
XGBoost,15,1.5408379840664566
MLP_NN,15,1.079751003999263
LSTM,15,29.254844994284213
XGBoost,15,1.5711109736002982
MLP_NN,15,1.0778309660963714
LSTM,15,33.28736801631749
XGBoost,15,1.681221998296678
MLP_NN,15,1.0304449824616313
LSTM,15,28.95651903236285
XGBoost,15,1.5133179840631783
MLP_NN,15,1.0306240292266011
LSTM,15,28.447565040551126
XGBoost,15,1.4047650038264692
MLP_NN,15,1.0219760006293654
LSTM,15,28.420387010555714
XGBoost,15,1.6596369678154588
MLP_NN,15,1.0667539900168777
LSTM,15,29.64480296941474
XGBoost,15,1.7016680212691426
MLP_NN,15,0.9959189919754863
LSTM,15,28.245494002476335
XGBoost,15,1.3820079620927572
MLP_NN,15,0.989255029708147
LSTM,15,30.973818968050182
XGBoost,15,1.4624970499426126
MLP_NN,15,1.0547760175541043
LSTM,15,28.943114972207695
XGBoost,15,1.5490720397792757
MLP_NN,15,1.0232350323349237
LSTM,15,29.179345001466572
XGBoost,15,1.564761041663587
MLP_NN,15,1.0827029473148286
LSTM,15,34.148087026551366
XGBoost,15,2.412238041870296
MLP_NN,15,1.6956570325419307
LSTM,15,36.79054195526987
XGBoost,15,1.467971014790237
MLP_NN,15,1.0283029987476766
LSTM,15,28.447893972042948
XGBoost,15,1.5774869825690985
MLP_NN,15,1.0219629621133208
LSTM,15,28.20421301294118
XGBoost,15,1.4568879851140082
MLP_NN,15,0.9430309874005616
LSTM,15,32.9857969773002
XGBoost,15,1.5674969763495028
MLP_NN,15,1.0188180021941662
LSTM,15,33.37624605046585
XGBoost,15,2.03495699679479
MLP_NN,15,1.0552239837124944
LSTM,15,29.055787017568946
XGBoost,15,1.4051899779587984
MLP_NN,15,1.0317859705537558
LSTM,15,28.545632027089596
XGBoost,15,1.4385709655471146
MLP_NN,15,1.0422150371596217
LSTM,15,27.990603994112462
XGBoost,15,1.385764975566417
MLP_NN,15,1.024558034259826
LSTM,15,32.84895099932328
XGBoost,15,1.5621519996784627
MLP_NN,15,1.0571549646556377
LSTM,15,29.74149602232501
XGBoost,15,1.517714001238346
MLP_NN,15,1.0208900202997029
LSTM,15,29.291922983247787
XGBoost,15,1.5529639786109328
MLP_NN,15,1.037672976963222
LSTM,15,29.67823698418215
XGBoost,15,1.4874230255372822
MLP_NN,15,1.0654550278559327
LSTM,15,28.845963010098785
XGBoost,15,1.5549759846180677
MLP_NN,15,1.074286992661655
LSTM,15,29.402957996353507
XGBoost,15,1.5251949662342668
MLP_NN,15,1.050977036356926
LSTM,15,33.30269898287952
XGBoost,15,2.383336948696524
MLP_NN,15,1.6881059855222702
LSTM,15,38.54153800057247
XGBoost,15,1.4490599860437214
MLP_NN,15,1.0227059829048812
LSTM,15,28.732215985655785
XGBoost,15,1.4076139777898788
MLP_NN,15,1.0361869935877621
LSTM,15,28.435934975277632
XGBoost,15,1.4278459711931646
MLP_NN,15,1.0251380153931677
LSTM,15,28.603011975064874
XGBoost,30,3.0564540065824986
MLP_NN,30,1.7168890335597098
LSTM,30,86.49112202692777
XGBoost,30,1.6559819923713803
MLP_NN,30,1.0916190221905708
LSTM,30,29.93348496966064
XGBoost,30,1.442943001165986
MLP_NN,30,1.0340400040149689
LSTM,30,28.78304698970169
XGBoost,30,2.3153420188464224
MLP_NN,30,1.669559977017343
LSTM,30,32.04204299254343
XGBoost,30,1.379713008645922
MLP_NN,30,0.9980440372601151
LSTM,30,31.82502498384565
XGBoost,30,1.3795830309391022
MLP_NN,30,0.9914999827742577
LSTM,30,26.958150963764638
XGBoost,30,1.3560930383391678
MLP_NN,30,0.9502899483777583
LSTM,30,27.80766400974244
XGBoost,30,1.3937519979663193
MLP_NN,30,0.9925080230459571
LSTM,30,27.425577980466187
XGBoost,30,1.4027879806235433
MLP_NN,30,0.9830920025706291
LSTM,30,27.668640948832035
XGBoost,30,1.3480469933710992
MLP_NN,30,0.9808439644984901
LSTM,30,34.1278369887732
XGBoost,30,1.4331499696709216
MLP_NN,30,0.9982649935409427
LSTM,30,27.504970028530806
XGBoost,30,1.504480023868382
MLP_NN,30,1.0484230006113648
LSTM,30,32.3559149983339
XGBoost,30,1.5081290039233863
MLP_NN,30,1.0163630358874798
LSTM,30,27.88680704543367
XGBoost,30,1.389204990118742
MLP_NN,30,1.1565950117073953
LSTM,30,27.603992959484458
XGBoost,30,1.418944972101599
MLP_NN,30,1.0095849866047502
LSTM,30,31.68106300290674
XGBoost,30,1.4918960514478385
MLP_NN,30,1.0013519786298275
LSTM,30,27.94289600569755
XGBoost,30,1.3485440285876393
MLP_NN,30,0.989438034594059
LSTM,30,28.332097048405558
XGBoost,30,2.208236954174936
MLP_NN,30,1.6535939648747444
LSTM,30,29.939661966636777
XGBoost,30,1.2986910296604037
MLP_NN,30,0.9912370005622506
LSTM,30,27.25738799199462
XGBoost,30,1.3467439566738904
MLP_NN,30,0.9989659884013236
LSTM,30,27.518311981111765
XGBoost,30,2.2120020003058016
MLP_NN,30,1.6690530464984477
LSTM,30,28.90248195035383
XGBoost,30,1.3373660040087998
MLP_NN,30,0.988502986729145
LSTM,30,29.813856002874672
XGBoost,30,1.5073909889906645
MLP_NN,30,0.9972290135920048
LSTM,30,29.13226798409596
XGBoost,30,1.5908839995972812
MLP_NN,30,1.0280960123054683
LSTM,30,28.46232702722773
XGBoost,30,1.430720032658428
MLP_NN,30,1.0376970167271793
LSTM,30,28.527162969112396
XGBoost,30,1.411661971360445
MLP_NN,30,1.0139169753529131
LSTM,30,28.02862599492073
XGBoost,30,1.3953910092823207
MLP_NN,30,1.008763036224991
LSTM,30,28.057065967004746
XGBoost,30,1.3854270218871534
MLP_NN,30,0.992271990980953
LSTM,30,28.12714094761759
XGBoost,30,1.4038800145499408
MLP_NN,30,1.007920945994556
LSTM,30,28.373351029586047
XGBoost,30,1.3578060315921903
MLP_NN,30,0.9580280166119337
LSTM,30,28.820022009313107
XGBoost,30,1.3945979881100357
MLP_NN,30,1.0043219663202763
LSTM,30,28.14574202056974
XGBoost,30,1.382188987918198
MLP_NN,30,1.009010011330247
LSTM,30,29.50707299169153
XGBoost,30,1.4005689881742
MLP_NN,30,1.0359439766034484
LSTM,30,28.475094004534185
XGBoost,30,1.3751579681411386
MLP_NN,30,1.0118630016222596
LSTM,30,31.062726979143918
XGBoost,30,1.480714010540396
MLP_NN,30,1.0184489656239748
LSTM,30,28.760384942870587
XGBoost,30,1.4522960409522057
MLP_NN,30,1.0382789769209921
LSTM,30,28.645701007917523
XGBoost,30,1.4394160243682563
MLP_NN,30,1.0429269750602543
LSTM,30,28.319688979536295
XGBoost,30,1.3968730345368385
MLP_NN,30,0.9880249854177237
LSTM,30,28.41760200681165
XGBoost,30,1.3763910392299294
MLP_NN,30,0.9764150017872453
LSTM,30,27.984871005173773
XGBoost,30,1.3857790036126971
MLP_NN,30,1.0111659648828208
LSTM,30,28.432625986170024
XGBoost,30,1.3890470145270228
MLP_NN,30,1.0067650000564754
LSTM,30,28.575284988619387
XGBoost,30,1.3437939924187958
MLP_NN,30,1.0181129910051823
LSTM,30,28.001121012493968
XGBoost,30,1.3950340216979384
MLP_NN,30,1.0024969815276563
LSTM,30,28.537977021187544
XGBoost,30,2.2355510154739022
MLP_NN,30,1.6705860034562647
LSTM,30,31.433400989044458
XGBoost,30,1.3795020058751106
MLP_NN,30,1.0166370193473995
LSTM,30,27.803356002550572
XGBoost,30,1.3644720311276615
MLP_NN,30,0.9903470054268837
LSTM,30,29.38428899506107
XGBoost,30,1.4897450455464423
MLP_NN,30,0.9799720137380064
LSTM,30,28.325341001618654
XGBoost,30,1.490403024945408
MLP_NN,30,1.0457069729454815
LSTM,30,29.021277034189552
XGBoost,30,1.4438320067711174
MLP_NN,30,1.005528960376978
LSTM,30,28.599865036085248
XGBoost,30,1.3813810073770583
MLP_NN,30,1.0114620090462267
LSTM,30,28.294566029217094
XGBoost,30,1.3489390257745981
MLP_NN,30,0.9747250005602837
LSTM,30,27.990094968117774
XGBoost,30,1.485613000113517
MLP_NN,30,0.9949670056812465
LSTM,30,28.241460968274623
XGBoost,30,1.805461011826992
MLP_NN,30,0.969482003711164
LSTM,30,28.396078036166728
XGBoost,30,1.372429949697107
MLP_NN,30,0.9760159882716835
LSTM,30,27.639293984975666
XGBoost,30,1.4019559603184462
MLP_NN,30,0.9760670363903046
LSTM,30,32.011108996812254
XGBoost,30,2.256605017464608
MLP_NN,30,1.606297038961202
LSTM,30,27.537402987945825
XGBoost,30,1.3344869948923588
MLP_NN,30,0.9672229643911123
LSTM,30,27.680991974193603
XGBoost,30,1.6526470426470041
MLP_NN,30,1.0353789548389614
LSTM,30,31.27830201992765
XGBoost,30,1.472450967412442
MLP_NN,30,1.0286559700034559
LSTM,30,29.05877400189638
XGBoost,30,1.4621809823438525
MLP_NN,30,1.0424419888295233
LSTM,30,28.699696995317936
XGBoost,30,1.603273965884
MLP_NN,30,1.0346489725634456
LSTM,30,28.692578023765236
XGBoost,30,1.8252700101584196
MLP_NN,30,1.0087370174005628
LSTM,30,28.23336998699233
XGBoost,30,1.3655700022354722
MLP_NN,30,0.987156992778182
LSTM,30,28.474938008002937
XGBoost,30,2.310342970304191
MLP_NN,30,1.6958650085143745
LSTM,30,34.949685039464384
XGBoost,30,1.3616519863717258
MLP_NN,30,1.0144169791601598
LSTM,30,29.2631879565306
XGBoost,30,2.3749179672449827
MLP_NN,30,1.6626010183244944
LSTM,30,35.51745699951425
XGBoost,30,1.3740190188400447
MLP_NN,30,1.0142290266230702
LSTM,30,27.80475898180157
XGBoost,30,1.371118996758014
MLP_NN,30,1.0113479802384973
LSTM,30,28.408292040694505
XGBoost,30,1.371268997900188
MLP_NN,30,1.0152089525945485
LSTM,30,27.283797040581703
XGBoost,30,1.3885059743188322
MLP_NN,30,1.0330689838156104
LSTM,30,30.020552047062665
XGBoost,30,1.5519540174864233
MLP_NN,30,1.072042970918119
LSTM,30,29.330952966120094
XGBoost,30,1.4905089628882706
MLP_NN,30,1.0135300108231604
LSTM,30,27.9961769701913
XGBoost,30,1.4581209979951382
MLP_NN,30,1.0232659988105297
LSTM,30,27.866879012435675
XGBoost,30,1.4335329760797322
MLP_NN,30,0.9900719742290676
LSTM,30,28.251396026462317
XGBoost,30,1.3848780072294176
MLP_NN,30,1.005284022539854
LSTM,30,28.238939004950225
XGBoost,30,1.3946479884907603
MLP_NN,30,1.0397570440545678
LSTM,30,27.918495004996657
XGBoost,30,1.3575690099969506
MLP_NN,30,1.0190420434810221
LSTM,30,27.62996102683246
XGBoost,30,1.3790570083074272
MLP_NN,30,1.0267770267091691
LSTM,30,27.858676970936358
XGBoost,30,1.4073909842409194
MLP_NN,30,0.978595984634012
LSTM,30,27.766350947786123
XGBoost,30,1.3712639920413494
MLP_NN,30,0.9806000161916018
LSTM,30,27.730607020203024
XGBoost,30,1.3952839653939009
MLP_NN,30,1.025053032208234
LSTM,30,27.728796005249023
XGBoost,30,1.374115003272891
MLP_NN,30,1.0045910021290183
LSTM,30,30.515106045641005
XGBoost,30,1.55858596554026
MLP_NN,30,1.0477030300535262
LSTM,30,28.30333396559581
XGBoost,30,1.5202470240183175
MLP_NN,30,0.9602759964764118
LSTM,30,28.151509002782404
XGBoost,30,1.3999480288475752
MLP_NN,30,0.9727819706313312
LSTM,30,28.05104904109612
XGBoost,30,1.4694119454361498
MLP_NN,30,1.0028559481725097
LSTM,30,28.32695102551952
XGBoost,30,1.4091799966990948
MLP_NN,30,0.9920570300891995
LSTM,30,28.339349024463445
XGBoost,30,1.3580399681814015
MLP_NN,30,1.028563012368977
LSTM,30,28.273989039007574
XGBoost,30,1.383449009153992
MLP_NN,30,1.0124630061909556
LSTM,30,28.00593402935192
XGBoost,30,1.3680259580723941
MLP_NN,30,1.0003590141423047
LSTM,30,31.750032969284803
XGBoost,30,1.363502989988774
MLP_NN,30,1.006073027383536
LSTM,30,28.29249599017203
XGBoost,30,1.3905990053899586
MLP_NN,30,1.0477030300535262
LSTM,30,27.89110003504902
XGBoost,30,1.4008400030434132
MLP_NN,30,1.006474019959569
LSTM,30,30.280239996500313
XGBoost,30,1.3803039910271764
MLP_NN,30,1.0287510231137276
LSTM,30,30.531158030498773
XGBoost,30,1.5029669739305973
MLP_NN,30,1.041180978063494
LSTM,30,29.19114800170064
XGBoost,30,1.5564909554086626
MLP_NN,30,1.0180739918723702
LSTM,30,28.961523028556257
XGBoost,30,1.4580010320059955
MLP_NN,30,1.0121100349351764
LSTM,30,28.377362992614508
XGBoost,30,1.4474979834631085
MLP_NN,30,1.0164849809370935
LSTM,30,28.417493973392993
XGBoost,30,1.4161390135996044
MLP_NN,30,1.0376779828220606
LSTM,30,33.88975199777633
XGBoost,30,1.4485639985650778
MLP_NN,30,1.029270002618432
LSTM,30,28.180435008835047
XGBoost,30,1.3844180502928793
MLP_NN,30,1.0378090082667768
LSTM,30,28.351175948046148
XGBoost,30,1.4194240211509168
MLP_NN,30,0.9961429750546813
LSTM,30,29.04797298833728
XGBoost,30,1.3499089982360601
MLP_NN,30,1.001626020297408
LSTM,30,28.4640800091438
XGBoost,30,1.5161100309342146
MLP_NN,30,0.9907020139507949
LSTM,30,28.137855988461524
XGBoost,30,1.390618970617652
MLP_NN,30,1.0183349950239062
LSTM,30,28.219363011885434
XGBoost,30,2.2580919903703034
MLP_NN,30,1.6848160303197801
LSTM,30,32.18147100415081
XGBoost,30,1.464130007661879
MLP_NN,30,1.0142059763893485
LSTM,30,29.958926024846733
XGBoost,30,1.4883939875289798
MLP_NN,30,1.0433190036565065
LSTM,30,28.257760975975543
XGBoost,30,1.4396280166693032
MLP_NN,30,1.0566830169409513
LSTM,30,29.243364988360554
XGBoost,30,1.4320649788714945
MLP_NN,30,0.9906929917633533
LSTM,30,29.18340900214389
XGBoost,30,1.4403509558178484
MLP_NN,30,1.0904750088229775
LSTM,30,32.906292006373405
XGBoost,30,1.431100012268871
MLP_NN,30,1.0255899978801608
LSTM,30,27.89369598031044
XGBoost,30,1.4350640121847391
MLP_NN,30,1.250172033905983
LSTM,30,28.114983986597508
XGBoost,30,1.3640479883179069
MLP_NN,30,1.0202790144830942
LSTM,30,29.214589041657746
XGBoost,30,1.4260439784266055
MLP_NN,30,1.031811989378184
LSTM,30,27.740420016925782
XGBoost,30,1.3901200145483017
MLP_NN,30,1.0041900095529854
LSTM,30,29.153054987546057
XGBoost,30,1.4320529880933464
MLP_NN,30,1.0251310304738581
LSTM,30,28.421286959201097
XGBoost,30,1.3856820296496153
MLP_NN,30,1.0953079909086227
LSTM,30,30.336986004840583
XGBoost,30,1.4940429828129709
MLP_NN,30,1.0536079644225538
LSTM,30,30.824052984826267
XGBoost,30,1.4883169787935913
MLP_NN,30,1.0500130010768771
LSTM,30,28.559867991134524
XGBoost,30,1.4621129957959056
MLP_NN,30,1.0342369787395
LSTM,30,28.37136504240334
XGBoost,30,1.4459870290011168
MLP_NN,30,1.0357609717175364
LSTM,30,28.66438199998811
XGBoost,30,1.4140779967419803
MLP_NN,30,1.0199010139331222
LSTM,30,28.173584025353193
XGBoost,30,1.4467500150203705
MLP_NN,30,1.0214690119028091
LSTM,30,27.815883979201317
XGBoost,30,1.4452380128204823
MLP_NN,30,1.0076689650304615
LSTM,30,28.712213970720768
XGBoost,30,1.3679820112884045
MLP_NN,30,1.0089659481309354
LSTM,30,27.97926898347214
XGBoost,30,1.401245011948049
MLP_NN,30,1.086956006474793
LSTM,30,29.147307039238513
XGBoost,30,2.2281529963947833
MLP_NN,30,1.0852330015040934
LSTM,30,31.745192012749612
XGBoost,30,1.40248000388965
MLP_NN,30,1.0116060147993267
LSTM,30,27.967564994469285
XGBoost,30,1.3940019998699427
MLP_NN,30,1.0158030199818313
LSTM,30,33.8372279657051
XGBoost,30,1.5903860330581665
MLP_NN,30,0.9987840312533081
LSTM,30,29.33641499839723
XGBoost,30,1.491061004344374
MLP_NN,30,1.0531269945204258
LSTM,30,28.546038025524467
XGBoost,30,1.4340920024551451
MLP_NN,30,1.0321970330551267
LSTM,30,29.260565992444754
XGBoost,30,2.403802005574107
MLP_NN,30,1.4449720038101077
LSTM,30,29.1124900104478
XGBoost,30,1.458705053664744
MLP_NN,30,1.0408050147816539
LSTM,30,28.065023012459278
XGBoost,30,1.3461890048347414
MLP_NN,30,1.0913540027104318
LSTM,30,28.457812033593655
XGBoost,30,1.3945549726486206
MLP_NN,30,1.0157430078834295
LSTM,30,28.89310597674921
XGBoost,30,1.3752920203842223
MLP_NN,30,1.0200610267929733
LSTM,30,28.59536703908816
XGBoost,30,2.313883975148201
MLP_NN,30,1.2819590047001839
LSTM,30,27.936420985497534
XGBoost,30,2.289324998855591
MLP_NN,30,1.5224689850583673
LSTM,30,27.566724980715662
XGBoost,30,1.3591489987447858
MLP_NN,30,0.9873469825834036
LSTM,30,31.93541703512892
XGBoost,30,2.295171027071774
MLP_NN,30,1.6715829842723906
LSTM,30,32.00406295945868
XGBoost,30,2.1954489639028907
MLP_NN,30,0.9940619929693639
LSTM,30,28.26465299585834
XGBoost,30,1.4157280093058944
MLP_NN,30,1.005466969218105
LSTM,30,28.36676297010854
XGBoost,30,1.4137310208752751
MLP_NN,30,1.0263720178045332
LSTM,30,28.377477021422237
XGBoost,30,1.4533009962178767
MLP_NN,30,1.05130800511688
LSTM,30,28.711633989587426
XGBoost,30,1.4387069968506694
MLP_NN,30,1.027854043059051
LSTM,30,28.01229798933491
XGBoost,30,1.3289509806782007
MLP_NN,30,1.0085449903272092
LSTM,30,32.50263404333964
XGBoost,30,1.5879989950917661
MLP_NN,30,1.005164987873286
LSTM,30,28.814953984692693
XGBoost,30,1.4694440178573132
MLP_NN,30,1.0525769903324544
LSTM,30,28.457720996811986
XGBoost,30,2.283873036503792
MLP_NN,30,1.7066210275515914
LSTM,30,28.159995039459318
XGBoost,30,1.3517849729396403
MLP_NN,30,1.005989033728838
LSTM,30,32.48183004325256
XGBoost,30,1.3565559638664126
MLP_NN,30,0.9972960106097162
LSTM,30,28.55667396215722
XGBoost,30,1.3194800121709704
MLP_NN,30,1.0055790189653635
LSTM,30,29.9645850318484
XGBoost,30,1.4762119972147048
MLP_NN,30,1.049546990543604
LSTM,30,28.815068013500422
XGBoost,30,1.6267900355160236
MLP_NN,30,1.0934130405075848
LSTM,30,31.108253984712064
XGBoost,30,1.4758740435354412
MLP_NN,30,1.1417309870012105
LSTM,30,29.190206027124077
XGBoost,30,2.365931053645909
MLP_NN,30,1.0665110312402248
LSTM,30,29.095776029862463
XGBoost,30,1.4730129623785615
MLP_NN,30,1.040323986671865
LSTM,30,33.06481597246602
XGBoost,30,1.407786039635539
MLP_NN,30,1.0316040134057403
LSTM,30,28.925648017320782
XGBoost,30,1.3912820140831172
MLP_NN,30,1.0168890003114939
LSTM,30,28.2579290214926
XGBoost,30,1.4422399690374732
MLP_NN,30,0.9980149916373193
LSTM,30,28.29425799427554
XGBoost,30,2.2757159895263612
MLP_NN,30,1.1919329990632832
LSTM,30,32.088022970128804
XGBoost,30,2.252750040497631
MLP_NN,30,1.7091810004785657
LSTM,30,39.350831997580826
XGBoost,30,1.6830170061439276
MLP_NN,30,1.0224769939668477
LSTM,30,28.234859986696392
XGBoost,30,1.443247019778937
MLP_NN,30,0.9826140012592077
LSTM,30,31.5549069782719
XGBoost,30,1.7279449966736138
MLP_NN,30,1.0291100479662418
LSTM,30,30.390749976504594
XGBoost,30,1.4959520194679499
MLP_NN,30,1.0653070057742298
LSTM,30,28.621949022635818
XGBoost,30,1.4460059464909136
MLP_NN,30,1.0209490428678691
LSTM,30,27.773323992732912
XGBoost,30,1.4100580010563135
MLP_NN,30,1.025200996082276
LSTM,30,28.267198998946697
XGBoost,30,1.4537150273099542
MLP_NN,30,1.0051230201497674
LSTM,30,28.280875005293638
XGBoost,30,1.4214999973773956
MLP_NN,30,0.9640049538575113
LSTM,30,28.105136996600777
XGBoost,30,1.428502961061895
MLP_NN,30,1.0113100288435817
LSTM,30,28.111354971770197
XGBoost,30,1.4359880005940795
MLP_NN,30,1.0089920251630247
LSTM,30,28.396405978128314
XGBoost,30,1.3359859585762024
MLP_NN,30,1.0103709646500647
LSTM,30,28.30726298270747
XGBoost,30,2.292949997354299
MLP_NN,30,1.6844680067151785
LSTM,30,32.73610700853169
XGBoost,30,1.3963160454295576
MLP_NN,30,1.043683965690434
LSTM,30,28.401176969055086
XGBoost,30,1.368799014016986
MLP_NN,30,0.991045031696558
LSTM,30,30.9360139654018
XGBoost,30,1.5079439617693424
MLP_NN,30,1.0538049973547459
LSTM,30,28.839475009590387
XGBoost,30,1.4820870128460228
MLP_NN,30,1.0462020291015506
LSTM,30,29.550436011049896
XGBoost,30,2.367258013691753
MLP_NN,30,1.6856910078786314
LSTM,30,28.800631989724934
XGBoost,30,1.3562050298787653
MLP_NN,30,0.9886759798973799
LSTM,30,28.253905999008566
XGBoost,30,1.4147290494292974
MLP_NN,30,1.0112120071426034
LSTM,30,28.58873101649806
XGBoost,30,1.4974380028434098
MLP_NN,30,1.0827209916897118
LSTM,30,28.57805194798857
XGBoost,30,1.3646819861605763
MLP_NN,30,1.0312520316801965
LSTM,30,32.70980197703466
XGBoost,30,2.304314053617418
MLP_NN,30,1.7119550029747188
LSTM,30,37.63674100628123
XGBoost,30,1.383183989673853
MLP_NN,30,1.0138879879377782
LSTM,30,28.55593099957332
XGBoost,30,1.5676040202379227
MLP_NN,30,1.0132649913430214
LSTM,30,28.451806982047856
XGBoost,30,1.3783269678242505
MLP_NN,30,1.0723849991336465
LSTM,30,27.887339994776994
XGBoost,30,1.4016490313224494
MLP_NN,30,1.0052600409835577
LSTM,30,30.451097001787275
XGBoost,30,1.5060469741001725
MLP_NN,30,1.0400849860161543
LSTM,30,28.86433800449595
XGBoost,30,1.4730950351804495
MLP_NN,30,1.0299860150553286
LSTM,30,28.776240011211485
XGBoost,30,2.31904600514099
MLP_NN,30,1.6270889900624752
LSTM,30,29.475556046236306
XGBoost,30,1.4613770181313157
MLP_NN,30,1.0440879850648344
LSTM,30,29.172133014071733
XGBoost,30,1.4661650056950748
MLP_NN,30,1.0293520172126591
LSTM,30,28.810641961172223
XGBoost,30,1.455574994906783
MLP_NN,30,1.024143013637513
LSTM,30,29.527443984989077
XGBoost,30,1.683984010014683
MLP_NN,30,1.1058509699068964
LSTM,30,29.780483047943562
XGBoost,30,2.570170967373997
MLP_NN,30,1.1307420209050179
LSTM,30,31.04262100532651
XGBoost,30,1.65666698012501
MLP_NN,30,1.125186972785741
LSTM,30,29.753243958111852
XGBoost,30,1.5875709941610694
MLP_NN,30,1.1030449531972408
LSTM,30,27.8174530249089
XGBoost,30,1.710170996375382
MLP_NN,30,1.0462900390848517
LSTM,30,29.544509015977383
XGBoost,30,1.5556380385532975
MLP_NN,30,1.01380399428308
LSTM,30,31.744742998853326
XGBoost,30,1.9493510480970144
MLP_NN,30,1.026496000122279
LSTM,30,32.38789102761075
XGBoost,30,1.5336889773607254
MLP_NN,30,1.0113210300914943
LSTM,30,28.286852000746876
XGBoost,30,1.5035130199976265
MLP_NN,30,1.1168990167789161
LSTM,30,29.05457903398201
XGBoost,30,1.4946849551051855
MLP_NN,30,1.0419360478408635
LSTM,30,28.804148023482412
XGBoost,30,1.46105804014951
MLP_NN,30,1.028563012368977
LSTM,30,28.924832004122436
XGBoost,30,1.403556962031871
MLP_NN,30,1.008677005302161
LSTM,30,33.40558602940291
XGBoost,30,1.5193790313787758
MLP_NN,30,1.0296849650330842
LSTM,30,28.053462971001863
XGBoost,30,1.4167330227792263
MLP_NN,30,1.0405980283394456
LSTM,30,28.209303971379995
XGBoost,30,1.3992440071888268
MLP_NN,30,0.9921509772539139
LSTM,30,28.03163998760283
XGBoost,30,1.399372995365411
MLP_NN,30,1.0076240287162364
LSTM,30,28.112052008509636
XGBoost,30,1.3410469982773066
MLP_NN,30,1.0176769574172795
LSTM,30,27.555945969652385
XGBoost,30,1.3866560184396803
MLP_NN,30,1.0213920031674206
LSTM,30,30.47375299502164
XGBoost,30,1.5641010249964893
MLP_NN,30,0.998625997453928
LSTM,30,28.75396399758756
XGBoost,30,1.4402939705178142
MLP_NN,30,1.0223769932053983
LSTM,30,29.27126898430288
XGBoost,30,1.6144610126502812
MLP_NN,30,1.0383980115875602
LSTM,30,28.75242300797254
XGBoost,30,1.5823059948161244
MLP_NN,30,1.0274479864165187
LSTM,30,28.487768955528736
XGBoost,30,1.4660360175184906
MLP_NN,30,1.117636973503977
LSTM,30,28.11794396257028
XGBoost,30,1.4112580101937056
MLP_NN,30,1.0347299976274371
LSTM,30,28.37831503711641
XGBoost,30,1.7535180086269975
MLP_NN,30,1.0256009991280735
LSTM,30,31.894612999167293
XGBoost,30,1.4132980140857399
MLP_NN,30,1.0067049879580736
LSTM,30,28.365794976707548
XGBoost,30,1.3706599711440504
MLP_NN,30,1.0124139953404665
LSTM,30,28.347365034278482
XGBoost,30,1.3828669907525182
MLP_NN,30,1.011184009257704
LSTM,30,28.419476991984993
XGBoost,30,2.2722400026395917
MLP_NN,30,1.495292002800852
LSTM,30,27.960310981143266
XGBoost,30,1.3852400006726384
MLP_NN,30,1.005382975563407
LSTM,30,30.66353703616187
XGBoost,30,2.4151819525286555
MLP_NN,30,1.6793899703770876
LSTM,30,40.42475903406739
XGBoost,30,2.323331020306796
MLP_NN,30,1.6650279867462814
LSTM,30,38.08823996223509
XGBoost,30,1.4219669974409044
MLP_NN,30,1.012346998322755
LSTM,30,28.563364990986884
XGBoost,30,1.4584839809685946
MLP_NN,30,0.9832839714363217
LSTM,30,29.916708008386195
XGBoost,30,1.4123779837973416
MLP_NN,30,1.0141439852304757
LSTM,30,29.053323960397393
XGBoost,30,1.7285349895246327
MLP_NN,30,1.5063679893501103
LSTM,30,29.407900001388043
XGBoost,30,1.5385340084321797
MLP_NN,30,0.97119394922629
LSTM,30,29.06614198582247
XGBoost,30,1.58761499915272
MLP_NN,30,1.0315299732610583
LSTM,30,28.81521498784423
XGBoost,30,2.59952899068594
MLP_NN,30,1.6862460179254413
LSTM,30,36.216228967532516
XGBoost,30,1.4391900040209293
MLP_NN,30,1.0177000076510012
LSTM,30,29.107549984473735
XGBoost,30,1.348715042695403
MLP_NN,30,1.01503700716421
LSTM,30,27.52634696662426
XGBoost,30,1.3540649670176208
MLP_NN,30,1.0146400309167802
LSTM,30,30.900184996426105
XGBoost,30,1.466470945160836
MLP_NN,30,1.0419460013508797
LSTM,30,28.428781020920724
XGBoost,30,1.515125040896237
MLP_NN,30,1.0368440416641533
LSTM,30,28.373995039146394
XGBoost,30,1.4977040118537843
MLP_NN,30,1.0523759992793202
LSTM,30,28.514324978459626
XGBoost,30,1.5124229830689728
MLP_NN,30,1.021691015921533
LSTM,30,28.54048303561285
XGBoost,30,1.4515509828925133
MLP_NN,30,1.0296250111423433
LSTM,30,27.806519996374846
XGBoost,30,1.4256199938245118
MLP_NN,30,0.9902339661493897
LSTM,30,28.23547797743231
